Customer ID,Name,Address,Email,Phone Number,Date of Birth,Social-Security-Number,Account-Number,Transaction-history,Financial-Information,Cookies,IP-Address,Device-Information,Country,Age,Gender
406079,1,1,1,1,1,1,1,1,1,1,1,0,Germany,20,male
154163,0,0,0,0,0,0,0,0,1,0,0,0,France,29,female
635167,1,0,1,1,0,0,1,1,1,1,1,0,France,60,male
685304,1,1,0,1,0,1,1,1,1,0,1,1,Australia,38,male
695782,0,0,0,0,0,0,0,0,1,1,0,0,UK,21,female
355628,1,1,0,1,0,1,1,0,1,1,1,1,UK,32,male
201749,1,0,0,0,1,0,1,1,1,0,1,0,China,58,male
593230,0,1,1,1,1,1,1,1,1,1,1,1,UK,68,female
253339,1,1,1,1,1,1,1,1,1,0,1,1,India,62,male
874703,0,0,0,0,0,1,0,0,1,1,1,1,Canada,23,male
104444,1,0,1,1,0,1,1,0,1,0,1,1,USA,71,female
116284,0,1,1,1,0,0,1,1,1,1,1,0,China,18,male
958082,1,1,1,1,0,1,1,1,1,1,1,0,Canada,53,male
907811,0,1,1,0,0,1,0,0,1,1,0,0,France,26,female
827448,0,0,1,0,1,0,0,0,1,0,1,0,USA,25,female
421324,0,1,0,0,1,0,0,1,1,0,1,0,India,43,female
287700,1,1,0,1,1,0,1,0,1,0,0,1,Japan,46,female
297930,0,0,0,1,0,1,0,1,1,0,1,1,Japan,34,female
288320,0,1,0,0,0,0,1,0,1,0,0,1,UK,19,female
139839,1,1,1,1,1,1,1,1,1,1,1,1,Australia,74,male
454278,0,0,0,1,1,0,0,1,1,1,1,0,China,61,female
386821,1,1,1,0,1,0,0,1,1,0,0,0,UK,39,female
614490,1,1,1,1,1,1,1,1,1,1,1,0,USA,25,female
936763,0,0,0,0,0,0,0,0,1,1,1,0,France,70,female
177502,1,1,1,1,1,1,1,1,1,1,1,0,Japan,54,female
885062,0,0,0,0,1,0,1,0,1,1,0,0,Australia,65,female
913658,1,1,1,1,1,1,1,1,1,1,1,1,Japan,52,male
288275,0,0,1,0,0,0,0,0,1,1,1,1,China,39,male
897418,1,1,1,1,1,1,1,1,1,0,1,1,UK,58,female
887770,1,0,0,0,0,0,1,1,1,1,0,1,USA,32,female
611182,1,1,0,0,0,0,1,1,1,0,0,1,Canada,57,male
325447,1,0,0,0,1,1,1,1,1,1,0,1,France,52,male
707044,1,1,1,1,1,1,1,1,1,0,1,0,France,65,female
544353,1,1,0,1,1,1,1,1,1,0,1,0,Germany,24,male
678274,0,0,1,0,1,1,1,0,1,0,1,0,India,63,female
672937,1,1,0,0,0,0,0,1,1,0,1,1,India,52,female
622783,1,1,0,1,1,1,1,1,1,1,1,0,Canada,69,male
660090,0,1,0,1,0,0,0,0,1,0,0,0,UK,56,female
859260,1,1,1,1,1,1,1,1,1,0,0,0,Germany,35,female
105989,0,0,1,0,0,1,0,0,1,1,0,0,Germany,67,male
904436,1,1,1,1,1,1,0,0,1,1,1,0,Germany,41,female
311031,1,1,1,1,1,1,1,1,1,1,1,1,India,22,male
957011,0,0,0,0,1,0,0,0,1,0,1,0,France,46,male
705476,0,0,0,0,0,0,1,0,1,1,0,1,China,32,male
105655,1,0,0,1,0,0,1,0,1,0,1,0,Canada,42,female
855674,0,0,0,1,0,0,0,1,1,0,0,0,China,69,male
477340,1,1,1,1,1,1,1,0,1,1,1,1,Australia,29,female
540570,0,0,1,0,1,1,1,0,1,1,0,0,Brazil,66,male
677220,0,1,1,0,1,1,0,0,1,1,0,1,Australia,24,female
494058,0,0,0,0,0,1,1,0,1,0,0,1,China,37,male
948538,0,0,1,0,0,0,0,0,1,0,0,1,Japan,74,female
295177,0,0,0,0,0,0,0,0,1,1,0,0,Japan,65,male
590364,1,0,0,0,0,0,0,1,1,0,1,0,Japan,47,female
386846,1,1,1,1,1,1,1,1,1,0,0,1,Brazil,72,male
190482,1,1,0,1,1,1,1,1,1,0,1,0,Brazil,31,male
734040,0,0,0,0,0,0,0,0,1,0,0,1,Canada,59,female
333278,1,1,1,1,1,1,1,1,1,0,1,0,Germany,32,male
821794,1,1,1,1,1,1,1,1,1,1,1,1,Australia,37,female
840889,0,0,0,0,0,0,0,0,1,0,1,0,India,56,female
917036,1,1,1,1,1,1,1,1,1,0,1,0,India,66,male
954175,1,1,0,1,1,0,0,1,1,0,1,0,France,63,female
254503,0,0,0,0,0,0,0,0,1,0,0,0,UK,18,female
471874,1,1,0,1,0,1,1,1,1,1,0,0,India,43,female
872631,1,1,1,1,1,1,1,1,1,0,0,1,France,32,female
271991,1,1,1,1,1,1,1,1,1,0,1,1,Germany,71,male
164027,0,0,0,0,0,1,0,0,1,1,1,1,Brazil,32,male
998440,1,1,1,0,0,0,1,1,1,1,1,1,UK,71,male
871849,1,1,0,1,1,0,1,1,1,1,1,1,Canada,71,female
648610,0,0,0,0,0,1,0,0,1,0,0,0,Australia,46,female
182829,1,1,1,1,1,1,1,1,1,0,1,1,India,47,male
908139,0,0,1,0,0,0,0,0,1,1,1,1,Japan,64,male
527362,1,1,1,1,1,1,1,1,1,1,1,0,Germany,53,male
697653,1,1,1,1,1,1,1,1,1,1,1,0,India,58,male
354291,1,1,1,1,1,0,1,1,1,1,0,1,Japan,33,male
304952,1,1,1,1,1,1,1,1,1,1,0,1,China,20,male
294803,1,1,0,1,0,0,0,1,1,1,0,0,Australia,59,male
607274,1,0,1,1,0,0,0,1,1,0,0,1,India,72,female
575569,1,1,1,1,1,1,1,1,1,1,1,0,France,23,male
662231,0,1,1,0,0,0,1,0,1,1,1,1,Germany,55,female
204710,1,1,0,1,1,1,1,1,1,1,1,1,USA,68,female
179012,1,1,1,1,1,1,1,1,1,1,1,0,China,47,female
390438,0,1,1,1,0,1,1,1,1,1,1,1,Australia,29,male
278149,0,0,0,1,0,0,0,0,1,0,1,1,Brazil,56,male
406711,1,0,1,1,1,1,1,1,1,0,0,0,Brazil,38,female
280649,0,1,1,1,1,1,1,1,1,0,0,1,Germany,41,female
417237,0,0,0,0,0,0,0,0,1,1,0,1,Brazil,69,female
744147,1,1,1,1,1,1,1,1,1,1,0,0,USA,64,female
135394,0,1,0,1,0,0,0,1,1,0,1,1,UK,37,female
781126,1,1,1,1,1,1,1,1,1,0,1,1,Germany,32,male
506539,1,1,0,1,1,1,1,0,1,0,0,0,China,49,female
635163,0,0,1,0,1,0,1,0,1,1,0,0,Canada,38,male
364470,0,0,0,1,0,0,1,1,1,0,1,0,France,46,male
708364,1,1,1,1,1,1,1,1,1,1,0,0,France,55,male
375597,1,0,0,0,0,0,0,0,1,1,0,0,Japan,33,female
487303,1,1,1,1,1,1,1,1,1,1,1,1,Brazil,47,female
475012,0,0,0,0,0,0,0,0,1,1,0,0,USA,58,female
465831,1,1,1,1,1,1,1,1,1,1,0,0,India,23,female
368581,0,0,1,0,0,0,0,1,1,0,0,0,Germany,56,female
945971,1,1,1,1,1,1,1,1,1,0,0,0,Canada,42,male
972775,1,1,1,1,1,1,1,1,1,0,0,0,Australia,32,female
859584,0,0,0,0,0,1,0,0,1,0,1,0,India,59,female
153515,1,1,1,1,1,1,1,1,1,1,0,1,India,35,female
922930,0,1,0,0,1,0,1,0,1,1,0,1,Japan,24,female
890688,0,0,0,0,1,1,0,0,1,0,0,0,Australia,42,female
930934,0,0,0,1,1,0,0,1,1,1,0,0,China,33,male
556515,1,1,1,1,1,0,1,0,1,1,1,1,Japan,29,male
130936,1,1,1,0,1,1,1,0,1,1,1,1,India,48,male
189277,1,1,1,0,0,0,1,1,1,0,1,0,Germany,38,male
512862,0,0,0,0,0,0,0,0,1,1,0,1,Japan,46,male
255169,0,0,0,0,0,1,0,0,1,1,0,0,UK,61,female
818805,1,1,1,0,1,0,1,0,1,1,1,0,UK,59,male
192803,1,1,1,1,1,1,1,1,1,0,0,0,China,68,male
569517,0,0,0,0,0,0,0,0,1,1,1,0,Australia,61,female
199723,1,1,1,1,1,1,1,1,1,1,0,1,USA,60,male
793382,1,1,1,1,1,1,1,1,1,1,1,1,China,29,male
661685,1,1,1,1,0,1,1,1,1,1,0,1,USA,69,male
219121,1,1,1,1,1,1,1,1,1,1,0,1,Germany,34,female
821406,1,1,1,1,1,1,1,1,1,1,1,1,China,36,female
880090,0,1,0,0,1,0,0,0,1,0,0,1,Australia,56,female
476936,0,1,0,0,0,0,0,0,1,1,1,1,Australia,53,male
554699,1,1,1,1,1,1,1,1,1,1,0,0,Japan,39,male
228837,0,1,0,0,0,0,0,0,1,0,0,1,Germany,63,female
781214,0,1,0,1,0,1,0,0,1,0,0,0,USA,21,male
590577,0,0,0,0,0,0,0,0,1,1,0,0,China,37,female
667729,0,1,1,1,0,1,1,1,1,0,0,0,Canada,60,male
515227,0,1,0,1,0,1,1,1,1,1,0,1,Germany,50,female
669787,1,0,0,0,1,1,0,0,1,0,0,0,Brazil,59,female
412923,1,0,1,0,1,1,1,1,1,0,0,0,Canada,41,male
587825,1,0,1,0,0,0,1,0,1,1,1,1,USA,26,male
702341,1,1,0,1,1,1,1,1,1,1,0,0,Germany,57,female
590246,1,1,1,1,0,1,0,0,1,0,1,0,Australia,64,female
204612,0,0,0,0,0,0,0,1,1,1,0,1,USA,75,female
934960,1,1,0,1,1,1,1,1,1,1,0,0,China,70,male
750592,0,1,0,0,0,0,0,0,1,1,0,0,USA,28,male
583584,1,1,1,1,1,1,1,1,1,1,0,0,France,49,male
556103,1,0,1,1,1,1,1,1,1,1,1,0,China,61,female
161433,1,0,1,1,1,1,1,1,1,0,0,0,China,23,male
553140,1,0,1,1,1,1,1,1,1,0,1,1,UK,33,male
710398,1,0,1,1,0,1,0,1,1,1,0,1,Australia,29,female
578246,0,1,0,0,0,0,1,0,1,0,0,1,Japan,44,female
642212,1,1,1,1,1,1,1,1,1,1,1,1,Germany,52,male
545460,1,0,1,1,1,1,0,1,0,1,1,1,India,73,male
309211,0,0,0,0,0,0,0,1,0,1,1,1,USA,55,male
839902,1,1,1,1,1,1,1,1,0,0,0,0,India,40,male
183719,1,1,1,1,1,1,1,1,0,1,0,0,France,36,female
982153,1,1,1,1,1,1,1,1,0,0,1,1,India,75,female
367877,1,1,0,1,0,1,1,1,0,1,0,1,Brazil,61,male
269023,0,1,0,1,0,0,0,0,0,0,1,0,Canada,35,male
240104,1,0,0,0,1,1,0,1,0,0,0,0,China,62,female
536343,1,0,0,1,0,1,0,0,0,1,1,0,USA,40,female
810640,1,0,0,0,1,1,1,0,0,1,1,1,Canada,34,male
741426,0,0,0,0,0,0,0,1,0,0,1,1,France,57,male
101327,0,0,0,1,0,0,0,1,0,1,0,1,Canada,56,female
707860,0,0,0,0,0,0,0,0,0,0,0,1,Japan,57,male
294145,1,1,1,1,1,1,1,1,0,1,0,0,Canada,23,male
146552,1,1,1,1,1,1,1,1,0,0,0,0,Japan,40,male
524731,1,1,1,1,1,1,1,1,0,1,0,1,India,69,male
858365,0,1,1,1,0,1,1,1,0,0,0,1,UK,69,male
689879,0,0,1,0,1,1,0,0,0,0,0,1,India,58,female
383581,0,0,0,0,0,0,0,0,0,0,1,1,Brazil,71,male
326413,1,1,0,1,0,0,0,1,0,1,1,1,Japan,57,female
339623,1,1,1,1,0,1,1,1,0,0,0,0,Canada,50,female
659120,1,1,1,1,1,1,1,1,0,1,1,0,China,40,female
315496,0,1,0,1,1,0,0,1,0,1,1,0,India,54,female
840615,1,1,1,1,1,1,1,1,0,0,0,0,UK,56,male
225032,1,1,1,1,1,1,1,1,0,1,0,1,France,65,female
921460,1,0,1,1,1,1,1,1,0,0,1,0,Japan,41,male
242948,0,0,1,0,1,0,0,0,0,0,1,0,India,54,male
566269,1,1,0,0,1,0,0,0,0,1,0,0,Australia,29,male
168852,1,1,0,1,1,0,0,0,0,1,1,1,Brazil,70,female
870729,0,1,0,1,0,1,0,0,0,0,0,0,USA,66,male
894635,0,0,0,1,0,0,0,0,0,0,1,0,China,44,female
808530,1,1,1,1,1,1,1,1,0,0,0,0,USA,57,female
812319,1,0,0,1,0,1,0,1,0,0,1,0,USA,28,female
530531,1,1,1,1,0,0,0,1,0,0,0,0,Japan,31,male
629191,1,1,1,1,1,1,1,1,0,1,1,1,Brazil,40,male
713629,0,1,1,1,1,1,1,1,0,0,0,0,Australia,45,male
997478,0,0,0,0,0,0,1,1,0,1,0,0,China,39,female
513525,1,1,1,1,1,1,1,0,0,1,0,1,Brazil,45,female
570322,1,1,1,1,1,1,1,1,0,1,1,0,Japan,40,female
410156,1,1,1,1,1,1,0,1,0,0,0,0,India,34,female
241002,1,1,1,1,1,1,1,1,0,1,0,0,Brazil,25,male
356426,1,1,1,1,0,1,1,1,0,1,1,1,UK,70,male
683372,0,0,0,0,0,0,0,0,0,1,1,0,USA,35,male
528261,1,1,1,1,1,1,1,1,0,0,0,1,China,67,female
693289,0,0,0,0,0,0,0,0,0,0,1,0,UK,38,male
802227,0,0,1,0,0,0,0,0,0,0,1,0,China,31,female
832650,1,1,0,1,1,1,1,1,0,1,0,0,France,68,female
842425,0,0,0,0,0,0,0,0,0,0,1,0,Japan,51,male
109069,0,0,0,0,0,0,0,0,0,1,0,1,France,41,male
923181,1,1,0,0,0,0,0,0,0,0,0,1,France,28,male
416814,1,1,1,1,1,1,1,1,0,0,1,0,UK,52,female
627529,1,1,1,1,1,1,1,1,0,1,0,0,China,29,female
992222,0,0,1,0,0,1,0,0,0,1,1,0,USA,34,male
103210,1,1,1,1,1,1,1,1,0,1,1,0,UK,56,female
232821,0,0,0,0,0,0,0,0,0,0,1,1,Germany,55,male
405037,1,1,1,1,1,1,1,1,0,1,0,0,India,28,female
796011,1,1,1,1,1,0,1,0,0,0,0,1,France,33,female
793017,1,1,1,1,1,1,1,1,0,0,1,1,Canada,73,male
445516,1,1,1,1,1,1,1,1,0,0,1,1,Germany,44,female
744159,0,0,0,0,0,0,1,1,0,0,0,1,France,56,female
446712,0,1,0,0,0,0,0,0,0,1,0,0,India,49,male
709501,0,0,1,1,0,1,0,0,0,0,0,0,China,35,female
263299,1,1,1,1,1,1,1,1,0,1,0,0,Japan,45,female
549960,1,1,1,1,1,1,1,1,0,0,0,1,Japan,24,male
266332,1,1,1,1,1,1,0,0,0,1,0,1,UK,45,female
752620,1,1,1,1,1,1,1,1,0,1,1,0,Canada,40,male
753417,1,1,1,1,1,1,1,1,0,1,0,0,Australia,31,male
141749,1,1,0,0,1,1,1,1,0,0,1,0,USA,19,female
516792,0,0,0,0,0,0,0,0,0,1,1,1,China,63,male
538299,1,0,1,1,1,1,1,0,0,0,0,0,Canada,52,male
837399,0,0,0,0,0,1,0,0,0,1,1,0,Germany,67,female
481184,1,0,0,1,0,1,0,1,0,0,1,1,Germany,46,female
769924,1,1,1,1,1,1,1,1,0,0,1,0,Germany,23,male
289948,1,1,0,0,1,1,1,0,0,0,1,0,India,58,male
540837,0,1,1,0,0,0,0,1,0,0,1,0,China,29,female
332199,1,0,0,1,1,1,0,1,0,0,1,1,USA,74,male
748272,0,0,0,0,0,1,0,0,0,1,1,0,India,32,male
903874,0,1,0,0,0,1,1,1,0,0,1,1,India,30,female
968276,1,1,1,0,1,0,1,1,0,0,1,0,France,57,male
126271,0,0,1,0,0,0,0,1,0,0,1,1,Canada,30,male
843209,1,1,1,1,1,1,1,1,0,0,1,0,Japan,29,female
287557,0,1,0,1,0,1,0,1,0,0,0,0,UK,52,female
685287,1,1,1,1,1,1,1,1,0,1,1,0,UK,39,male
623442,0,0,0,0,0,0,1,0,0,1,0,1,USA,62,female
268019,0,0,1,1,1,1,1,1,0,1,1,0,UK,48,male
686399,0,0,0,0,0,0,0,0,0,1,1,0,Australia,49,male
520738,1,1,1,1,1,1,1,1,0,0,0,1,Australia,48,female
786097,0,0,0,1,0,1,0,1,0,1,0,1,Australia,36,female
648201,1,1,1,1,1,1,1,1,0,0,1,1,China,20,male
192261,0,1,1,0,0,0,0,0,0,0,1,0,Japan,68,female
494625,0,0,0,0,1,0,1,0,0,1,1,1,India,33,male
168461,1,1,1,1,1,1,1,1,0,1,0,1,France,52,female
966089,0,0,0,0,0,0,0,0,0,1,0,1,India,68,female
676688,0,0,0,0,0,0,1,1,0,1,1,0,China,41,female
230690,1,1,1,0,1,1,1,1,0,1,1,0,India,33,male
632454,0,0,0,0,0,0,0,0,0,0,1,1,USA,38,male
138530,1,1,0,0,1,1,1,0,0,1,0,0,Germany,42,male
903682,1,1,1,1,1,1,1,1,0,0,0,1,Canada,64,male
239238,1,1,1,1,1,0,0,1,0,1,0,1,Germany,63,female
296640,1,1,1,1,1,1,1,1,0,0,0,1,USA,65,male
869310,1,1,1,1,1,1,1,1,0,1,1,0,India,18,female
506222,1,1,1,1,1,1,1,1,0,1,0,1,France,73,male
172062,1,1,0,1,1,1,1,1,0,1,1,0,UK,49,female
724893,0,0,0,0,1,1,1,1,0,0,0,0,India,27,male
176320,0,1,1,1,0,0,0,0,0,0,1,0,Brazil,23,male
616133,1,1,1,0,1,1,1,0,0,0,1,0,USA,74,male
567829,0,0,0,0,1,1,0,0,0,1,1,0,Brazil,45,female
200995,1,1,1,1,1,1,1,1,0,0,0,0,USA,46,male
676013,0,0,1,0,0,0,1,0,0,0,1,0,China,23,female
104237,1,0,0,1,1,1,1,1,0,0,0,0,India,70,female
187808,0,1,1,1,0,1,0,1,0,0,1,1,Germany,44,male
616947,1,1,1,1,1,1,1,1,0,1,0,0,France,34,male
577126,1,1,1,1,1,1,1,1,0,1,1,1,UK,33,male
133023,1,1,0,1,0,1,1,1,0,1,1,0,Germany,21,female
987870,0,1,0,0,1,0,0,1,0,1,1,1,Australia,42,female
807227,0,0,0,0,0,0,0,0,0,0,0,1,Canada,46,female
749190,1,1,1,1,1,1,1,1,0,0,1,0,UK,72,female
978551,0,1,0,1,0,0,0,0,0,1,1,1,Australia,54,female
197950,1,1,1,1,1,0,1,1,0,1,1,0,Brazil,35,male
952794,1,0,1,0,1,0,1,1,0,1,0,0,Germany,50,female
853601,0,1,1,1,0,0,0,0,0,0,0,1,Canada,75,male
329461,1,1,1,1,1,1,1,1,0,1,1,1,Canada,75,female
724033,1,0,1,1,1,0,1,1,0,0,1,1,Canada,33,male
465951,1,1,1,1,1,1,1,1,0,0,1,1,Brazil,66,male
423814,1,0,0,1,1,0,0,0,0,0,0,0,China,56,female
501429,1,1,1,1,1,1,1,1,0,1,0,0,Germany,39,male
287637,1,0,1,0,0,0,1,1,0,1,0,0,France,28,female
506617,1,1,1,1,1,1,1,1,0,1,1,0,Canada,39,female
386607,1,1,1,1,1,1,1,1,0,1,1,1,Germany,48,male
671372,1,0,0,0,0,1,1,1,0,0,0,0,USA,40,male
615488,1,1,1,1,1,0,1,0,0,1,0,1,Germany,60,male
482376,1,0,1,0,1,1,1,0,0,0,1,0,China,48,female
585379,1,0,1,0,1,1,1,1,0,0,1,1,Canada,19,male
724694,0,0,1,0,0,0,0,1,0,1,0,1,USA,56,male
299257,1,1,1,1,1,1,1,1,0,1,1,1,Japan,59,female
660215,0,1,1,1,0,1,0,1,0,0,1,1,UK,58,female
143515,1,0,1,1,1,1,1,1,0,0,0,0,UK,67,female
907197,0,1,0,1,0,1,1,1,0,0,0,1,Brazil,47,female
495746,1,1,0,1,0,0,0,1,0,0,0,1,China,65,male
146293,1,1,1,1,1,1,1,1,0,1,0,1,UK,48,male
442087,0,1,0,0,0,1,0,0,0,0,1,0,Germany,52,female
727281,1,1,1,1,1,1,0,0,0,0,1,1,UK,21,male
792549,0,1,0,1,1,0,0,1,0,0,0,1,UK,33,male
491181,1,1,0,1,1,0,1,1,0,1,0,0,India,35,male
742169,1,1,0,1,0,1,1,1,0,1,0,1,China,43,male
124934,1,1,1,1,1,1,1,1,0,0,0,1,Germany,68,female
732513,1,1,0,1,1,1,0,0,0,1,1,1,France,46,male
240410,1,1,1,1,1,1,1,1,0,0,0,1,USA,64,female
955804,1,1,1,1,1,1,1,1,0,1,0,1,UK,41,female
901164,0,0,0,1,1,1,0,1,0,0,1,0,Germany,36,male
857961,0,0,0,0,0,0,1,0,0,0,0,1,Japan,72,male
519068,0,0,0,0,0,0,0,0,0,0,1,1,India,72,female
724780,0,0,0,0,0,0,0,0,0,1,1,1,Germany,27,female
527110,1,1,1,1,1,1,1,1,0,0,0,0,India,41,female
998111,1,1,1,1,1,1,1,1,0,0,1,0,USA,38,male
746651,1,1,1,1,1,1,1,1,0,1,0,1,France,21,female
250763,1,1,0,0,1,1,1,0,0,1,1,0,Brazil,39,male
789217,1,1,1,1,1,1,0,1,0,0,1,0,UK,23,female
493472,0,0,1,1,1,1,1,1,0,0,0,1,India,34,male
997126,1,1,1,1,1,1,1,1,0,1,1,0,Canada,19,male
698443,1,1,1,1,0,1,1,1,0,1,1,0,India,19,female
991807,1,1,1,1,0,1,1,1,0,1,0,1,UK,65,female
953444,1,1,1,1,1,0,0,0,0,0,1,1,Brazil,54,female
632752,1,1,1,1,1,1,1,1,0,0,1,0,France,56,female
437659,1,1,1,1,1,1,1,1,0,0,1,1,Germany,69,female
861011,0,1,1,0,1,1,0,1,0,0,0,1,France,69,female
805275,1,0,1,0,1,1,1,1,0,0,1,0,UK,62,male
676678,1,1,1,1,1,1,1,1,0,0,0,0,China,50,female
940086,1,0,1,0,1,1,1,1,0,0,1,0,India,19,male
745745,0,0,1,1,1,1,1,0,0,0,0,1,France,61,female
190488,0,0,0,0,0,0,0,0,0,0,1,0,Canada,57,male
264985,1,1,1,1,1,1,1,1,0,0,1,0,Canada,58,female
310112,1,1,0,0,0,0,0,1,0,0,0,1,India,30,male
775000,0,0,0,0,0,1,1,0,0,0,1,0,USA,75,female
503514,0,0,0,1,0,0,0,0,0,1,0,1,Canada,56,male
935819,1,0,0,0,0,0,0,0,0,1,1,0,Australia,26,female
714878,1,1,1,1,1,1,1,1,0,1,1,0,Japan,40,male
432442,1,1,1,1,1,1,1,1,0,0,0,0,Germany,40,male
375374,0,1,0,0,0,0,1,1,0,1,0,0,Brazil,29,female
991247,0,0,1,0,0,0,1,0,0,0,0,1,Brazil,71,male
873073,1,1,1,1,1,1,1,1,0,1,1,0,India,35,male
925814,1,1,1,1,1,1,1,1,0,1,0,0,India,72,female
254111,1,1,1,1,1,1,1,1,0,1,0,1,Canada,58,female
472959,1,1,1,1,1,1,1,0,0,1,1,1,USA,23,male
603687,0,0,0,0,0,0,0,0,0,0,1,1,China,54,male
420728,1,1,1,1,1,1,1,1,0,0,1,0,Germany,75,female
170003,1,1,1,1,1,1,1,0,0,0,0,0,Japan,69,female
145906,0,0,0,0,0,0,0,0,0,0,1,1,Australia,40,female
309978,0,0,1,0,1,0,0,1,0,1,1,0,USA,55,female
347736,1,1,1,1,1,1,1,1,0,1,1,1,Germany,63,male
109671,1,1,1,1,1,1,1,1,0,0,0,1,Australia,74,male
229327,1,0,0,0,0,0,0,0,0,0,1,0,Canada,75,male
980138,1,1,0,1,0,0,0,0,0,1,0,1,Germany,25,female
207113,0,0,0,0,1,0,0,1,0,0,0,0,Brazil,69,male
314741,1,1,1,1,1,0,1,1,0,1,1,0,Brazil,62,male
850449,0,1,0,0,0,0,0,0,0,1,1,1,India,38,male
356433,1,1,1,1,1,1,1,1,0,0,0,1,Australia,59,male
674595,1,1,1,1,1,1,1,1,0,1,0,0,USA,73,male
999633,0,1,1,0,0,1,1,1,0,0,0,0,Brazil,50,female
877975,1,1,1,1,1,1,1,1,0,1,0,1,Germany,54,male
791690,0,0,1,1,0,1,1,0,0,1,1,0,France,73,female
774596,0,1,1,1,1,1,0,1,0,1,1,1,Japan,41,female
958381,1,1,0,1,1,1,1,1,0,0,0,1,China,56,male
445965,1,1,0,1,0,1,1,1,0,0,1,1,Brazil,27,male
576585,1,1,1,1,1,1,1,1,0,1,1,1,China,33,female
112862,1,0,1,0,0,1,0,0,0,0,0,0,Canada,27,female
889047,0,0,1,0,0,1,0,0,0,0,1,1,Japan,63,male
159952,1,1,1,1,1,1,1,1,0,0,0,0,Brazil,59,male
119897,1,1,1,1,1,1,1,1,0,1,1,0,France,51,female
413417,0,0,0,0,1,0,0,0,0,1,1,1,Australia,29,female
361206,0,0,0,1,0,1,0,0,0,0,1,0,Brazil,69,male
557467,1,1,1,1,1,1,1,1,0,1,1,1,Japan,43,male
321120,0,0,0,0,0,0,0,0,0,1,0,1,UK,33,male
786027,1,1,1,1,0,1,1,1,0,0,1,0,Brazil,54,female
842071,0,0,0,0,0,0,0,0,0,1,1,0,France,72,female
512729,1,1,0,1,0,0,1,0,0,1,1,0,France,65,male
810710,1,1,1,1,1,1,1,1,0,0,1,1,India,39,female
786690,1,0,0,0,1,0,1,1,0,1,1,0,Canada,42,male
139147,0,1,1,0,0,0,1,1,0,0,1,0,USA,63,female
266307,0,0,0,0,0,0,0,1,0,0,1,0,UK,63,female
400656,1,0,1,1,0,1,1,1,0,1,0,1,Brazil,55,male
362595,1,0,0,0,0,0,0,1,0,1,0,1,Australia,18,male
805222,0,0,0,0,0,1,1,0,0,1,1,0,India,48,female
407221,1,1,1,1,1,1,1,1,0,1,0,0,Australia,28,male
927376,1,1,1,1,1,1,1,1,0,0,0,1,Japan,38,male
759286,0,1,1,1,1,0,0,1,0,0,1,1,Germany,24,male
222003,0,0,0,1,1,1,1,0,0,0,1,1,India,36,female
416425,0,1,0,0,0,0,1,1,0,0,1,0,Australia,45,female
784020,1,1,0,1,1,1,1,1,0,0,1,1,Brazil,53,female
500566,1,1,1,1,1,1,1,1,0,1,1,1,USA,47,female
783324,0,1,1,0,0,0,0,0,0,1,1,0,France,22,female
936039,0,1,0,1,0,0,0,0,0,1,1,0,India,56,female
883660,0,0,0,0,0,0,0,0,0,0,1,0,India,22,male
958963,1,1,1,0,1,1,1,1,0,0,1,0,USA,19,male
701996,1,1,1,0,0,1,0,1,0,0,1,1,USA,32,female
396102,1,1,1,1,1,1,1,1,0,1,1,1,USA,20,female
731141,1,0,0,1,1,1,1,0,0,1,0,0,UK,70,female
512529,1,0,0,1,1,1,1,0,0,1,0,1,Brazil,35,male
689234,1,1,1,1,1,1,1,1,0,0,0,0,Japan,23,female
218809,1,1,1,1,1,1,1,1,0,1,1,1,UK,29,male
389961,1,1,1,1,0,0,0,1,0,1,0,0,Japan,68,male
715825,0,1,1,1,1,1,1,1,0,0,1,1,India,31,female
419034,1,1,1,1,1,1,0,0,0,0,0,0,USA,60,male
175206,1,0,1,1,1,1,0,0,0,0,0,1,India,67,female
246659,0,1,1,1,1,1,1,0,0,1,0,1,Australia,57,male
475517,0,0,0,0,0,0,0,0,0,1,1,0,USA,19,male
987491,0,1,1,0,1,1,1,0,0,1,0,1,Australia,18,female
471984,1,1,1,1,1,1,1,1,0,1,0,1,UK,35,male
516709,1,1,1,1,1,1,1,1,0,0,0,1,Australia,26,male
330406,0,0,0,0,0,1,1,0,0,1,1,0,France,21,female
905242,0,0,0,0,0,0,0,0,0,1,0,1,China,50,male
524043,1,1,1,1,1,1,0,1,0,0,0,1,China,32,female
929202,1,1,1,0,1,0,1,1,0,1,0,0,France,18,female
500451,1,1,1,1,1,1,1,1,0,0,0,0,India,29,female
201398,0,1,0,1,1,1,1,1,0,1,0,1,UK,48,male
680788,1,1,1,1,1,1,1,1,0,0,0,1,India,33,female
359952,0,0,1,0,0,0,0,0,0,0,0,1,Australia,48,male
234022,1,1,1,1,1,1,1,1,0,1,1,1,USA,67,female
617970,1,1,1,1,1,1,1,1,0,0,0,1,China,44,male
991240,1,1,1,1,1,1,1,1,0,0,0,0,China,61,male
760036,0,0,0,0,1,1,1,1,0,0,0,1,Australia,35,male
324989,1,1,1,1,1,1,1,1,0,1,0,0,Australia,62,male
287634,1,1,1,1,1,1,1,1,0,1,0,1,Canada,67,female
865549,1,1,1,1,1,1,1,1,0,0,1,1,Canada,46,male
458693,0,0,0,0,1,1,1,1,0,0,1,0,Japan,63,female
